addressID,address
1862,calle de Santa Cruz de Marcenado
1863,calle de Fernán González s/n
1864,calle Islas Jarvi
1865,calle de San Marcos s/n
1866,calle de Salamanca
1867,"calle del General Pardiñas, 22"
1868,"calle de Juan Montalvo, 12"
1869,"calle de Pedro Teixeira, 10"
1870,calle de Rafael Herrera
1871,calle de Roberto Domingo
1872,"calle de la Huerta del Bayo, 2"
1873,calle Londres
1874,"calle de Bretón de los Herreros, 27"
1875,"calle de Barbieri, 7"
1876,"calle de Marcenado, 35"
1877,"calle de Ibiza, 19"
1878,avenida Avenue de la Ciudad de Barcelona
1879,"de Lucio del Valle, 9"
1880,"calle de Andrés Mellado, 76"
1881,"calle de Toledo, 77"
1882,calle de Gómez de Avellaneda
1883,calle de Julián Camarillo
1884,"Corredera Baja de San Pablo, 39"
1885,calle de Montoya
1886,"calle de Fernán González, 25"
1887,calle de los Libreros
1888,avenida de Asturias
1889,calle de Luis Villa
1890,"paseo de la Castellana, 228"
1891,"calle del Acuerdo, 24"
1892,"calle de Cádiz, 7"
1893,calle de José Celestino Mutis
1894,"calle de la Montera, 13"
1895,"calle de Mesonero Romanos, 6"
1896,"calle Bahía de Almería, 30"
1897,"calle Alcalá, 25"
1898,"calle del Duque de Sesto, 11"
1899,"calle de García de Paredes, 25"
1900,calle del Carnero
1901,"calle Pinos Alta, 28029, Madrid"
1902,"CL TOLEDO, 77"
1903,calle de Santa María
1904,calle de Aldea del Fresno
1905,calle Almonte
1906,"calle de Castelló, 44"
1907,"calle de Núñez de Balboa, 64"
1908,"CL EMBAJADORES, 148"
1909,calle de Galicia
1910,calle del Correo
1911,calle de San Benito
1912,calle de Juanelo s/n
1913,"calle de Sodio, 3"
1914,"calle de Santa Engracia, 120"
1915,plaza Doctor Laguna
1916,"Topete, 14"
1917,"CL ILLESCAS, 145"
1918,avenida de la Osa Mayor
1919,"calle de Martínez, 7"
1920,"calle del Pico Moncayo, 13"
1921,calle de las Matas
1922,"calle de la Alberca, 9"
1923,"calle del León, 8"
1924,"avenida de Manoteras, 30"
1925,"CL SANTA ANA, 6"
1926,calle de Puentedey
1927,"calle de Embajadores, 148"
1928,calle de Santa Isabel s/n
1929,"calle de Santa Ana, 8"
1930,"calle de Antonio Mairena, 4"
1931,calle del Olivar
1932,"calle de Lavapiés, 51"
1933,calle de Pedro Heredia
1934,"Almansa, 100"
1935,"calle de Apodaca, 20"
1936,carretera Fuencarral a Alcobendas
1937,calle Rafael Bergamin
1938,calle de Herminio Puertas
1939,calle de Ceferino Rodríguez
1940,"calle de Estanislao Figueras, 5"
1941,calle Corredera Baja de San Pablo
1942,calle de Segovia
1943,calle Picos de Europa
1944,"calle Apodaca, 20"
1945,calle de San Antonio
1946,"calle de Puente la Reina, 29"
1947,calle de Alfredo Marqueríe
1948,"de los Coloreros, 2"
1949,calle Fernando Sexto
1950,"calle de Don Ramón de la Cruz, 48"
1951,calle de Rodas
1952,"calle de Alburquerque, 3"
1953,"calle de Santa Ana, 6"
1954,calle de José Luis Pécker
1955,calle de Alfacar
1956,calle de Pamplona
1957,"calle del Doctor Castelo, 33"
1958,calle de Emilio Vargas
1959,calle Mauregato
1960,"calle del Salitre, 28"
1961,calle de Peñaranda de Bracamonte
1962,Barrio Pradolongo
1963,calle de Hermenegildo Bielsa
1964,plaza del Marqués de Salamanca
1965,carretera Barrio de la Fortuna
1966,calle de Guillermo Rolland
1967,"avenida de Canillejas a Vicálvaro, 48"
1968,"calle de Hernani, 37"
1969,Barrio Los Ángeles
1970,Barrio Palomeras Bajas
1971,calle de Valderribas
1972,Barrio Portazgo
1973,"calle de la Luna, 3"
1974,"calle Salcedo, 7"
1975,Barrio Zofío
1976,"paseo de la Infanta Isabel, 7"
1977,Barrio Orcasitas
1978,"calle del Golfo de Salónica, 40"
1979,"calle de Potosí, 4"
1980,Almaden
1981,"calle de Bailén, 15"
1982,calle de Villaamil
1983,Barrio Buena Vista
1984,Barrio Numancia
1985,calle Cerro del Murmullo
1986,Barrio Casco Histórico de Barajas
1987,calle Alejandrina Moran
1988,"calle de Santa Engracia, 4"
1989,"calle de José Silva, 19"
1990,Principe de Vergara
1991,de Hermosilla
1992,"calle de las Maldonadas, 10"
1993,calle de Mateo García
1994,plaza de Jacinto Benavente
1995,calle de Molina
1996,Barrio San Fermín
1997,Conde de Peñalver
1998,"VELARDE, 5"
1999,"calle Francisco Santos, 25"
2000,"calle de José Silva, 17"
2001,"del Pico de la Golondrina, 39"
2002,Barrio Ventas
2003,plaza de Santa Bárbara
2004,calle de Ciudad Real
2005,avenida del Manzanares s/n
2006,SOMBRERERIA
2007,"calle de las Maldonadas, 9"
2008,via Carpetana
2009,"calle del Conde de Vilches, 16"
2010,"calle de Alonso Cano, 92"
2011,calle de José Antonio de Armona
2012,"calle Fundadores, 7"
2013,"calle de Galileo, 26"
2014,"calle de El Españoleto, 6"
2015,"calle de Alfonso XII, 19"
2016,"calle de Bailén, 37"
2017,Mediodía Grande
2018,"AV BURGOS, 16"
2019,"paseo de la Chopera, 35"
2020,"calle de Santa Engracia, 160"
2021,"pasaje de Pradillo, 3"
2022,"calle de los Gallegos, 51"
2023,"calle de José Abascal, 21"
2024,"calle del Águila, 23"
2025,calle Triunfo
2026,"calle de Sinesio Delgado, 13"
2027,"calle de José Ortega y Gasset, 63"
2028,"calle de Benito Gutiérrez, 5"
2029,"calle de O'Donnell, 3"
2030,calle de Alejandro Ferrant
2031,calle de Illescas
2032,calle de Benidorm
2033,"avenida de la Ciudad de Barcelona, 55"
2034,"glorieta de Ruiz Giménez, 5"
2035,calle Felipe Fraile
2036,"avenida de Manoteras, 37"
2037,"calle Santa Valentina, 26"
2038,"calle de Orense, 6"
2039,"calle de Blasco de Garay, 29"
2040,"calle de Santa Juliana, 58"
2041,calle de Meléndez Valdés
2042,calle de Abtao
2043,"calle del General Díaz Porlier, 34"
2044,"calle de Medina del Campo, 4"
2045,"calle de San Hermenegildo, 14"
2046,calle de José Antonio Navarrete
2047,CL JOAQUIN COSTA
2048,"calle de Eduardo Benot, 5"
2049,calle del Doctor Fleming s/n
2050,calle Tutor
2051,"calle de Esparteros, 1"
2052,calle del Caballero de Gracia s/n
2053,"calle de Claudio Coello, 24"
2054,"CL VARGAS, 9"
2055,"Blasco de Garay, 14"
2056,"calle de Rosendo Conde, 17"
2057,"calle de Benito Gutiérrez, 8"
2058,calle de Altamirano
2059,"calle de Fomento, 31"
2060,"calle del Mesón de Paredes, 59"
2061,"calle de Dulcinea, 53"
2062,"CL TOMAS BRETON, 48"
2063,"CL ANCORA, 7"
2064,"CL SALAMANCA, 24"
2065,"calle de la Palma, 51"
2066,"calle de María Pedraza, 37"
2067,"calle del Alcalde Sainz de Baranda, 9"
2068,"calle del Duque de Rivas, 3"
2069,"calle de Modesto Lafuente, 80"
2070,"calle de Robert Capa, 10"
2071,"avenida de la Ciudad de Barcelona, 33"
2072,calle Ruiz Palacios
2073,calle Paradores
2074,calle de Pérez Herrera
2075,"calle del Gran Poder, 34"
2076,"calle de Villanueva, 35"
2077,calle de Hartzenbusch
2078,calle de Alvarado s/n
2079,"paseo Talleres, 18"
2080,"calle del Oso, 3"
2081,"calle de Ana de Austria, 53"
2082,"calle de Recoletos, 7"
2083,paseo de los Pontones
2084,claudio coello
2085,calle de Fermín Caballero
2086,calle de Prim
2087,"calle de Los Molinos, 13"
2088,"calle de Francisco de Rojas, 1"
2089,"calle de Carlos y Guillermo Fernández Shaw, 2"
2090,"CL BAILEN, 15"
2091,calle Pan y Toros
2092,calle Estrella Hadar
2093,calle de Espronceda s/n
2094,calle de Alejandro Villegas
2095,calle Manzana
2096,"calle San Martín de Porres, 14"
2097,Gran Vía de Hortaleza
2098,ronda de Sobradiel s/n
2099,toledo
2100,calle de Isla de la Gomera
2101,calle castello
2102,Carrera de San Jerónimo
2103,calle de Brescia
2104,calle de San Lucas
2105,calle Villafranca
2106,calle de Rufino Blanco
2107,calle de Cuchilleros
2108,"calle de Lagasca, 27"
2109,"CL FERNAN GONZALEZ, 67"
2110,"calle de Vargas, 3"
2111,"calle de la Madera, 17"
2112,"plaza de Santa Ana, 10"
2113,"calle Algete, 10"
2114,"paseo de la Castellana, 166"
2115,"calle Doctor Balmis, 3"
2116,"calle de Atocha, 116"
2117,calle de Bordadores
2118,"calle de Lagasca, 128"
2119,bravo murillo
2120,calle del Maestro Arbós s/n
2121,calle de José María de Castro
2122,"calle de Roda de Bará, 2"
2123,AV CIUDAD DE BARCELONA
2124,paseo de Moret
2125,"calle de San Blas, 3"
2126,"gaztambide, 80"
2127,"Bravo Murillo, 52"
2128,"calle de María de Molina, 66"
2129,"calle Alcalá, 266"
2130,"príncipe de vergara, 97"
2131,"ibiza, 74"
2132,"calle de Manuel Luna, 2"
2133,calle de los Coloreros
2134,"calle de Lagasca, 72"
2135,"calle de Núñez de Arce, 14"
2136,"calle de Potosí, 10"
2137,"calle de Ruiz de Alarcón, 16"
2138,"calle de Colomer, 8"
2139,"calle de Padilla, 6"
2140,"calle de Fuencarral, 9"
2141,"calle de Bravo Murillo, 5"
2142,calle de Jerte
2143,"calle de Ana de Austrias, 101"
2144,"calle de Lagasca, 63"
2145,"calle de Don Ramón de la Cruz, 80"
2146,calle de Jorge Manrique
2147,calle Coloreros
2148,calle Tenerife
2149,calle de la Alameda
2150,calle de Santa Susana
2151,"calle del Almirante, 18"
2152,calle de los Tres Peces
2153,"calle de lagasca, 138"
2154,calle de Timoteo Domingo
2155,"calle Ayala, 17"
2156,"calle de la Madera, 28"
2157,"calle de José Ortega y Gasset, 88"
2158,"plaza san nicolas, 2"
2159,calle de Lope de Rueda
2160,"calle fernanflor, 6"
2161,calle Alfonso XII
2162,"plaza de España, Madrid, 18"
2163,"calle Valverde, 1"
2164,"Recoletos, 17"
2165,"calle de Alcalá, 128"
2166,calle de Altea
2167,"calle de Ponzano, 39"
2168,"calle de Ayala, Madrid, 55"
2169,"paseo de Recoletos, 10"
2170,calle Lagasca
2171,"Ruiz de alarcon, 16"
2172,"calle del General Pardiñas, Madrid, 42"
2173,"calle de Andrés Tamayo, 6"
2174,"calle Blanca de Navarra, 10"
2175,calle de Juan de Urbieta
2176,"calle Almirante, 3"
2177,"calle de Echegaray, 27"
2178,"calle de Edgar Neville, 28"
2179,"calle de la Salvia, 4"
2180,CL CARRANZA
2181,Santa Ana
2182,"Conde de Cartagena, 12"
2183,"Francisco Silvela, 87"
2184,"calle del Conde de Peñalver, 63"
2185,calle del Cerro Minguete
2186,"calle de San Lorenzo, 16"
2187,"Doctor Mata, 3"
2188,"Casado del Alisal, 16"
2189,"calle del Doctor Severo Ochoa, 44"
2190,"calle Montevideo, 28"
2191,glorieta de Rubén Darío
2192,"Castello, 35"
2193,"calle de Fernando VI, 19"
2194,calle Bidasoa
2195,"calle de Lope de Vega, 31"
2196,calle de Santa Virgilia
2197,"calle de Recoletos, 13"
2198,"calle de Santa Engracia, 139"
2199,"calle de lagasca, 53"
2200,"calle de Ponzano, 76"
2201,"Villanueva, 19"
2202,"calle del Príncipe de Vergara, 26"
2203,"calle de Velázquez, 87"
2204,"calle de Maldonado, 7"
2205,calle de Villavaliente
2206,"calle de Alonso Cano, 90"
2207,calle de Apodaca
2208,"calle de Olid, 3"
2209,"calle Herreros de Tejada, 20"
2210,"calle de Jerónimo de la Quintana, 7"
2211,"calle Amor de dios, 5"
2212,"calle de Gravina, 21"
2213,"calle de Galileo, 9"
2214,calle del Valle del Silencio
2215,"calle de Lagasca, Madrid, 122"
2216,calle de Trefacio
2217,"calle Almirante, 18"
2218,"calle de Villalar, 3"
2219,"calle de Castelló, 37"
2220,"Marqués de la Ensenada, 16"
2221,"calle de Goya, 119"
2222,plaza de Santa Ana
2223,"calle de Panamá, 14"
2224,calle de los Vascos
2225,avenida de Nuestra Señora de Fátima
2226,"avenida de América, 28"
2227,plaza del Baile
2228,"calle de Lagasca, 35"
2229,"calle de Ferraz, 10"
2230,"calle de Goya, 143"
2231,"calle de Padilla, 39"
2232,calle del Marqués de Mondéjar
2233,"calle de San Joaquín, 16"
2234,calle de Juan del Risco
2235,"Doctor Castelo, 22"
2236,"calle del General Pardiñas, 21"
2237,"SANTIAGO, 12"
2238,"calle de la Escalinata, Madrid, 8"
2239,calle del Monasterio de Oseira
2240,calle de Palencia
2241,"calle del Pintor Ignacio de Zuloaga, 10"
2242,calle de San Leonardo
2243,"calle del Conde de Peñalver, 37"
2244,Santa Susana
2245,calle Bahía de Alicante
2246,de Toledo
2247,calle de la Arquitectura
2248,calle de Elvira
2249,CL EZEQUIEL SOLANA
2250,calle de Vicente Gaceo
2251,AV PABLO NERUDA
2252,"calle de Andrés Mellado, 42"
2253,"calle de José Ortega y Gasset, 44"
2254,calle de Rodríguez Marín
2255,"via Gran, 59"
2256,"Balmes, 3"
2257,"calle de San Mateo, 6"
2258,"calle de Deyanira, 59"
2259,CL OCHAGAVIA
2260,"calle de Donoso Cortés, 34"
2261,"calle de Ibiza, 46"
2262,CL RAFAEL BERGAMIN
2263,calle San Enrique
2264,"CL SANTA VALENTINA, 5"
2265,Gran Vía de San Francisco
2266,"CL INFANTA MERCEDES, 62"
2267,"calle de Isabel Clara Eugenia, 33"
2268,"calle de los Peñascales, 23"
2269,"calle de Jesús, 12"
2270,"calle del General Díaz Porlier, 91"
2271,"calle de Pelayo, 59"
2272,calle de la Villa de Marín
2273,"avenida de Europa, 27"
2274,calle de Ulises
2275,"calle de Ayala, 119"
2276,calle de Ezequiel Solana
2277,"Gran Vía, 68"
2278,plaza de Mondariz
2279,calle CRISTO
2280,CL GABRIEL USERA
2281,"paseo de la Castellana, 121"
2282,"terradas, 5"
2283,"calle de Lagasca, 36"
2284,AV COMERCIO
2285,GL LOPEZ DE HOYOS
2286,calle de Regueros
2287,"CL MIGUEL ANGEL, 3"
2288,"calle de la Esperanza, 6"
2289,"calle de la Luna, 12"
2290,calle del Arenal
2291,calle de Montalbán
2292,"plaza de Cristo Rey, 1"
2293,"calle de Elfo, 4"
2294,plaza del Duque de Pastrana
2295,"calle Guabairo, 13"
2296,"calle del Alcalde Sainz de Baranda, 18"
2297,"calle del Marqués de Toca, 2"
2298,calle de Agastia
2299,calle de Fortunata y Jacinta
2300,calle de Amara
2301,"avenida de Pablo Iglesias, 15"
2302,"calle de Ferrer del Río, 25"
2303,"calle de los Jardines, 12"
2304,"MIGUEL ANGEL, 3"
2305,"calle de Don Álvaro de Bazán, 12"
2306,calle de Alfonso Rodríguez Santamaría
2307,CL NUÑEZ DE BALBOA
2308,plaza del Doctor Laguna
2309,"PJ BISBAL, 3"
2310,calle de la Salvia
2311,"calle de Preciados, 32"
2312,calle de Larra
2313,calle del Mezquite
2314,calle de Palermo
2315,calle Mariscal Gutiérrez de Otero
2316,"calle de Ayala, 79"
2317,calle del Tormes
2318,"calle de Camarena, 207"
2319,calle de la Genciana
2320,"calle de Meléndez Valdés, 48"
2321,"calle de Eugenio Caxes, 10"
2322,calle de Santo Domingo de Silos
2323,CL FRANCISCO NAVACERRADA
2324,"calle Alcañiz, 14"
2325,calle de Aranjuez
2326,"calle de Juan Hurtado de Mendoza, 5"
2327,"calle de Cartago, 16"
2328,"PS DELICIAS, 65"
2329,calle de Alfonso XI
2330,Buenavista
2331,"calle de Orense, 28"
2332,CL HORTALEZA
2333,"calle de Víctor Hugo, 4"
2334,"calle Piqueñas, 28"
2335,"calle Sedano, 2"
2336,calle de Oquendo s/n
2337,"calle del doctor esquerdo, 155"
2338,calle de San Sebastián
2339,"calle San Gumersindo, 10"
2340,"calle de Padilla, 66"
2341,"avenida de la Aviación, 6"
2342,callejón de los Civiles
2343,calle de Luis Vélez de Guevara
2344,plaza Pinazo
2345,"calle del Cardenal Cisneros, 75"
2346,calle de Centenera
2347,"calle de Fuencarral, 89"
2348,calle de Pérez Cidón
2349,calle de Federico Grases
2350,"PS CASTELLANA, 188"
2351,calle de Amparo Usera
2352,calle de Monte Santo
2353,"CL MALDONADO, 13"
2354,calle Escosura
2355,calle de la Sierra Vieja
2356,calle del Monte Perdido
2357,calle de Peña de la Atalaya
2358,"calle del Doce de Octubre, 11"
2359,calle de Suiza
2360,calle de Elizondo
2361,CL SAN ANTONIO
2362,CL CORAZON DE MARIA
2363,plaza Nuestra Señora de Loreto
2364,calle de Belmonte de Tajo
2365,Barrio Apóstol Santiago
2366,"calle Leopoldo Alas Clarín, 4"
2367,calle Rutilo
2368,"CL OLIVO (ARAVACA), 40"
2369,CL JAZMIN
2370,Palacio s/n
2371,"CL SANTA TECLA, 44"
2372,"CL CARDENAL CISNEROS, 22"
2373,"calle de Zurita, 33"
2374,AV NTRA SEÑORA DE VALVANERA
2375,AV FELIPE II
2376,"calle de Monteleón, 30"
2377,calle de Linneo
2378,CL FELIPE DIAZ
2379,calle de Luisa Fernanda
2380,calle de la Virgen del Castañar
2381,calle de César González Ruano
2382,"CL APOSTOL SANTIAGO, 38"
2383,CL CANAPIARE
2384,calle de Alburquerque
2385,calle del Hogar de Belén
2386,calle Muelas del Pan
2387,"calle del Plátano, 7"
2388,CL HOGAR DE BELEN
2389,PZ MORERIA
2390,Barrio Rejas
2391,"CL HOGAR DE BELEN, 65"
2392,"calle del Camino de los Vinateros, 84"
2393,glorieta Miguel Rubiales
2394,"calle de Pablo Rica, 8"
2395,"CL MAGDALENA, 18"
2396,calle de Francos Rodríguez
2397,calle de José del Pino
2398,calle del Plátano
2399,calle De Silvio Abad
2400,calle San Florencio
2401,CL NAVAS DE TOLOSA
2402,"calle de Esteban Mora, 34"
2403,"avenida de Niza, 40"
2404,"CL LA DEL MANOJO DE ROSAS, 53"
2405,"calle de José del Pino, 38"
2406,CL CAVANILLES
2407,calle de la Verja
2408,calle del Cerro Blanco s/n
2409,calle Mijas s/n
2410,calle de Godella s/n
2411,calle del Cerro Blanco
2412,camino de Valderribas
2413,AV MENENDEZ PELAYO
2414,calle de Albarracín
2415,"CL AYALA, 65"
2416,calle de Nicolasa Gómez
2417,calle Virgen del Sagrario
2418,"calle del Pez, 16"
2419,plaza Rendición de Breda
2420,calle Alfonso Fernández
2421,calle de Ferroviarios
2422,CL FUENTESPINA
2423,Barrio Delicias
2424,"AV MENENDEZ PELAYO, 111"
2425,calle de Rocafort s/n
2426,avenida de Oporto s/n
2427,calle de Arroyo de Fontarrón
2428,avenida de Abrantes
2429,calle de Montseny
2430,calle de Alejandro Morán
2431,calle de Pericles
2432,calle de Ramón Calabuig
2433,avenida de Oporto
2434,calle de Budapest
2435,calle de Luis Piernas
2436,calle Isidra Jiménez s/n
2437,calle del Real Madrid s/n
2438,calle Alcañiz
2439,Barrio Opañel
2440,calle Isidra Jiménez
2441,CL NICOLAS SANCHEZ
2442,calle de Leoncio Bautista
2443,calle del Corral de Cantos
2444,calle Fausto Domingo
2445,calle de Rocafort
2446,calle Angela González
2447,calle de Zaida
2448,calle Campiña
2449,calle del Real Madrid
2450,paseo de los Perales
2451,calle Escoriaza
2452,calle del Doctor Espina
2453,calle de la Encomienda de Palacios
2454,calle de Nanclares de Oca
2455,calle San Ambrosio
2456,calle del Humilladero
2457,calle de Méndez Álvaro
2458,ronda de Toledo
2459,plaza de la República del Ecuador
2460,CL ESPAÑOLETO
2461,calle de Cullera
2462,calle Marchamalo
2463,paseo de los Olmos
2464,calle Condes de Barcelona
2465,calle de Juan Pradillo
2466,calle de la Esperanza
2467,calle Lenguas
2468,calle Teresita González Quevedo
2469,CL ESPERANZA
2470,"avenida del Mediterráneo, 69"
2471,travesía Juan Francisco
2472,calle de Saavedra Fajardo
2473,calle de Enrique Fuentes
2474,"calle Arturo Soria, 244"
2475,"calle de Francisco Villaespesa, 49"
2476,"CL HUMERA, 54"
2477,"plaza de manuel becerra, 15"
2478,AV MONFORTE DE LEMOS
2479,calle Uría
2480,calle de Escosura
2481,calle Batalla de Torrijos
2482,avenida de Pablo Neruda
2483,calle de San Pedro de Cardeña
2484,travesía de Felipe de Diego
2485,CL JULIAN BESTEIRO
2486,"calle de Cadarso, 2"
2487,calle del Camino Viejo de Leganés
2488,calle Son Bonet
2489,calle Moraleja de Coca
2490,calle de Fray José Cerdeiriña
2491,CL SANTA ISABEL
2492,calle de Juan Pantoja
2493,calle Manganeso
2494,Barrio Colina
2495,calle de Manuel María Iglesias
2496,calle de Juan Boscán
2497,calle de la Torrecilla del Leal
2498,calle de San Isidro Labrador
2499,calle de Salas Barbadillo
2500,del Ave María
2501,calle del Camino de los Vinateros
2502,"calle de Francisco Silvela, 5"
2503,calle de Miguel Servet
2504,calle de Bembibre
2505,CL MONCADA
2506,CL SALITRE
2507,calle de la Diligencia
2508,via Lusitana
2509,calle de las Pedroñeras
2510,calle de Ramón Serrano
2511,calle de las Delicias
2512,calle del Arroyo de las Pilillas
2513,Barrio Pau de Carabanchel
2514,"paseo de Alberto Palacios, 29"
2515,"paseo de La Habana, 196"
2516,PS CASTELLANA
2517,calle del Marqués de Leis
2518,calle del Ave María
2519,calle de Húmera
2520,calle de Cadarso
2521,calle del Chimbo
2522,calle Clara Campoamor
2523,CL NTRA SEÑORA DE LA ANTIGUA
2524,calle de las Islas
2525,"avenida de Pablo Neruda, 3"
2526,CL HERNAN CORTES
2527,calle del Mesón de Paños
2528,calle del Padre Rubio
2529,"calle de la Espada, 12"
2530,calle Topete
2531,"calle del Desengaño, 24"
2532,calle Pico Collarada
2533,"carretera Villaverde a Vallecas, 295"
2534,Barrio Montecarmelo
2535,"calle del Príncipe de Vergara, 197"
2536,calle de Sierra del Sabiñar
2537,calle de Benjamín Palencia
2538,calle de Eugenio Sellés
2539,calle de Félix Rodríguez de la Fuente
2540,CL BELISANA
2541,calle San Juan de Ortega
2542,calle de Amalia
2543,calle de la Cañada
2544,avenida de Pablo Iglesias
2545,PZ HILANDERAS
2546,calle Arcipreste de Hita
2547,calle de Santa Polonia
2548,paseo de las Yeserías
2549,avenida del Doctor García Tapia
2550,calle de Belfast
2551,"calle de Don Ramón de la Cruz, 109"
2552,calle de Astorga
2553,"calle de Alonso Cano, 67"
2554,paseo de la Infanta Isabel
2555,calle de Rafael Fernández Hijicos
2556,calle del Ángel de la Guarda
2557,calle del Espinar
2558,Barrio Atalaya
2559,"calle y Travesía del Poeta Blas de Otero, 1"
2560,calle de la Bola
2561,calle de Aguilar de Campóo
2562,calle de Nuria
2563,calle de Sánchez Bustillo
2564,Barrio Casa de Campo
2565,calle Manuel Lamela
2566,calle de Bernardino de Antequera
2567,plaza Sierra de Caurel
2568,calle Maracena
2569,Barrio Moscardó
2570,calle Dodge
2571,calle de Alfonso XIII
2572,calle de Lillo
2573,calle de los Montes Pirineos
2574,calle Rafael Finat
2575,"calle de Isabelita Usera, 18"
2576,calle de Artajona
2577,calle Santa Prisca
2578,calle Alcatraz s/n
2579,Barrio Pilar
2580,calle del Charleroi
2581,calle de Faustino Osorio
2582,calle de los Carrascales
2583,calle de Carlos y Guillermo Fernández Shaw
2584,avenida de Bruselas
2585,CL SANTA BEATRIZ
2586,plaza Francisca Pacheco
2587,"calle de Prieto Ureña, 5"
2588,avenida de Santa Eugenia
2589,bulevar de Indalecio Prieto
2590,"calle de Doña Berenguela, 38"
2591,plaza del Emperador Carlos V
2592,CL CARRIL DE LOS CALEROS
2593,calle de las Eras Altas
2594,calle Cirilo Martínez Novillo
2595,calle Lorenzo San Nicolás
2596,"calle de Gabriela Mistral, 6"
2597,calle de la Virgen de África
2598,calle del General Ricardos s/n
2599,alto de San Isidro
2600,Barrio Lucero
2601,calle de Marbella
2602,"CL MATIAS TURRION, 14"
2603,CL JORGE JUAN
2604,"calle de la Virgen de los Peligros, 10"
2605,calle de Borja
2606,calle de Santa Juliana
2607,calle de Sandalio López
2608,calle del Corregidor Juan Francisco de Luján
2609,CL SAN EUGENIO
2610,calle de Sabadell
2611,calle Perpetua Díaz
2612,CL SAGASTA
2613,"calle del Carnero, 13"
2614,CL BRAVO MURILLO
2615,calle del General Millan Astray
2616,CL ESTEFANITA
2617,"CL TREVIÑO, 5"
2618,calle Estudio
2619,CL ARROYO BUENO
2620,"calle del Conde de Vistahermosa, 1"
2621,plaza del Este
2622,CL HACIENDA DE PAVONES
2623,Barrio Marroquina
2624,calle del Canal del Bósforo
2625,"calle Cerro del Murmullo, 13"
2626,"CL LAGO DE CONSTANZA, 7"
2627,"CL AGUILAR DE CAMPOO, 25"
2628,calle Sallaberry
2629,"calle de José Ortega y Gasset, 87"
2630,calle Fresno de Cantespino
2631,paseo de Gigantes y Cabezudos
2632,CL PERICLES
2633,CL MONTE OLIVETI
2634,calle del Doctor Urquiola
2635,calle de Pablo Luna
2636,CL ESTUDIO
2637,"calle de Claudio Coello, 146"
2638,calle Marqués de Monasterio
2639,calle Castalia de Vallecas
2640,calle Teresa Orozco
2641,calle del Puerto de la Morcuera
2642,calle Carlos Aurioles
2643,CL DUQUE DE SESTO
2644,Barrio Berruguete
2645,Barrio La Paz
2646,"calle de Julio Palacios, 24"
2647,calle Luis Muriel
2648,"calle de San Bernardo, 85"
2649,calle de la Cruz del Sur
2650,calle Sinfonía
2651,calle San Fortunato
2652,calle Sacromonte
2653,calle de Agustín Calvo
2654,calle de la Tacona
2655,calle de Barbate
2656,"calle de Triana, 4"
2657,CL PEÑA UBIÑA
2658,CL FERNANDO DIAZ DE MENDOZA
2659,"CL SANTA ENGRACIA, 105"
2660,"calle de la Madera, 31"
2661,calle de Castillejos
2662,calle de Emilio Ferrari
2663,calle de Casalarreina
2664,calle del Duque de Fernán Núñez
2665,calle de Carlos Fuentes
2666,calle de Eduardo Benot
2667,calle de Belzunegui
2668,calle de Guadalete
2669,calle de Campuzano
2670,CL HACHERO
2671,"CL COMANDANTE BENITEZ, 7"
2672,calle del Aguacate
2673,calle de Llanes
2674,calle Chocontá
2675,avenida de Entrevías
2676,calle del Parque de la Paloma
2677,CL FERROVIARIOS
2678,CL ANTONIO SALVADOR
2679,CL CONDADO DE TREVIÑO
2680,calle de Peña Ubiña
2681,"avenida Provisional Ahijones Berrocales Dos, 171"
2682,CL CAÑADA
2683,calle del Padre Oltra
2684,calle de Caleruega
2685,paseo Imperial s/n
2686,"calle del Arroyo del Olivar, 65"
2687,calle de Gregorio Donas
2688,calle Ferenc Puskas
2689,calle de Madridejos
2690,"CL ALCALDE SAINZ DE BARANDA, 17"
2691,CL GUILLEN DE CASTRO
2692,plaza de Vilaflor
2693,calle de la Golondrina
2694,"CL ACACIAS, 9"
2695,"CL SANTIAGO RUSIÑOL, 4"
2696,paseo Imperial
2697,calle de Jaime Vera
2698,calle de Carlos IV
2699,calle de Eduardo Marquina
2700,calle del Porvenir
2701,calle Carolina Paíno
2702,calle Aldeanueva de la Vera
2703,"calle de Huesca, 26"
2704,calle de Arlanza
2705,calle de Sánchez Preciado s/n
2706,carretera Villaverde a Vallecas
2707,calle Graena
2708,"calle de Gaztambide, 55"
2709,CL RAMONET
2710,calle de Cantalejo
2711,calle Francisco Ruiz
2712,calle de Arcos de Jalón
2713,calle de Valle Inclán
2714,calle de Candilejas
2715,calle de Alejandro González
2716,Barrio de San diego s/n
2717,CL LA DEL MANOJO DE ROSAS
2718,calle de Rodríguez Espinosa
2719,calle de Marina Usera
2720,calle Cabo Suceso Terrero
2721,calle de Tucán
2722,calle del Cabo de Tarifa
2723,"calle del Monasterio de Caaveiro, 14"
2724,CL ALDEANUEVA DE LA VERA
2725,CL MUELA DE SAN JUAN
2726,calle San Martín de Porres
2727,CL OLIVAR
2728,calle del Tercio
2729,"avenida de la Gran Vía del Sureste, 42"
2730,calle de Túnez
2731,calle del Pico Cejo
2732,"CL ALUCAS, 1"
2733,"CL PUERTO DE POZAZAL, 37"
2734,CL JAIME TERCERO
2735,"calle del General Pardiñas, 110"
2736,"plaza Cronos, 5"
