year,value,monthID,districtID,unitID
2023,153304,0,7,2
2024,156559,0,7,2
2025,158760,0,7,2
1987,106082,0,17,2
1988,106183,0,17,2
1989,105814,0,17,2
1990,106360,0,17,2
1991,105341,0,17,2
1992,105711,0,17,2
1993,107184,0,17,2
1994,107395,0,17,2
1995,106958,0,17,2
1996,105456,0,17,2
1997,105305,0,17,2
1998,105153,0,17,2
1999,104589,0,17,2
2000,104942,0,17,2
2001,106596,0,17,2
2002,107405,0,17,2
2003,108248,0,17,2
2004,107877,0,17,2
2005,106858,0,17,2
2006,106344,0,17,2
2007,104923,0,17,2
2008,104494,0,17,2
2009,103704,0,17,2
2010,102671,0,17,2
2011,101112,0,17,2
2012,99766,0,17,2
2013,97965,0,17,2
2014,96171,0,17,2
2015,94813,0,17,2
2016,94607,0,17,2
2017,94197,0,17,2
2018,94261,0,17,2
2019,94609,0,17,2
2020,95614,0,17,2
2021,93810,0,17,2
2022,92390,0,17,2
2023,92814,0,17,2
2024,95123,0,17,2
2025,96075,0,17,2
1987,135675,0,11,2
1988,135401,0,11,2
1989,134927,0,11,2
1990,134380,0,11,2
1991,127938,0,11,2
1992,128762,0,11,2
1993,128712,0,11,2
1994,127920,0,11,2
1995,126475,0,11,2
1996,119395,0,11,2
1997,120536,0,11,2
1998,121676,0,11,2
1999,125427,0,11,2
2000,129052,0,11,2
2001,133247,0,11,2
2002,137445,0,11,2
2003,143405,0,11,2
2004,146963,0,11,2
2005,148985,0,11,2
2006,151912,0,11,2
2007,153128,0,11,2
2008,155795,0,11,2
2009,157367,0,11,2
2010,158311,0,11,2
2011,157298,0,11,2
2012,155992,0,11,2
2013,155578,0,11,2
2014,153372,0,11,2
2015,152447,0,11,2
2016,153411,0,11,2
2017,154357,0,11,2
2018,156149,0,11,2
2019,158166,0,11,2
2020,161222,0,11,2
2021,160258,0,11,2
2022,158783,0,11,2
2023,161219,0,11,2
2024,166583,0,11,2
2025,169990,0,11,2
1987,56815,0,18,2
1988,56351,0,18,2
1989,57070,0,18,2
1990,58216,0,18,2
1991,59488,0,18,2
1992,59856,0,18,2
1993,60578,0,18,2
1994,61012,0,18,2
1995,61142,0,18,2
1996,60383,0,18,2
1997,60893,0,18,2
1998,61403,0,18,2
1999,61184,0,18,2
2000,61041,0,18,2
2001,62132,0,18,2
2002,62978,0,18,2
2003,64177,0,18,2
2004,65162,0,18,2
2005,65842,0,18,2
2006,66846,0,18,2
2007,67163,0,18,2
2008,73281,0,18,2
2009,80711,0,18,2
2010,88201,0,18,2
2011,92365,0,18,2
2012,95076,0,18,2
2013,97490,0,18,2
2014,98767,0,18,2
2015,99636,0,18,2
2016,102140,0,18,2
2017,104421,0,18,2
2018,107649,0,18,2
2019,110436,0,18,2
2020,114512,0,18,2
2021,114733,0,18,2
2022,114817,0,18,2
2023,117501,0,18,2
2024,122337,0,18,2
2025,126519,0,18,2
1987,229320,0,4,2
1988,229571,0,4,2
1989,229733,0,4,2
1990,230613,0,4,2
1991,225474,0,4,2
1992,225960,0,4,2
1993,226608,0,4,2
1994,226387,0,4,2
1995,225128,0,4,2
1996,213705,0,4,2
1997,214554,0,4,2
1998,215402,0,4,2
1999,214924,0,4,2
2000,214807,0,4,2
2001,223745,0,4,2
2002,227799,0,4,2
2003,232846,0,4,2
2004,233730,0,4,2
2005,231029,0,4,2
2006,231364,0,4,2
2007,226805,0,4,2
2008,228171,0,4,2
2009,229290,0,4,2
2010,228835,0,4,2
2011,225789,0,4,2
2012,222586,0,4,2
2013,219013,0,4,2
2014,214256,0,4,2
2015,211736,0,4,2
2016,212431,0,4,2
2017,212529,0,4,2
2018,214463,0,4,2
2019,216270,0,4,2
2020,219867,0,4,2
2021,216818,0,4,2
2022,213905,0,4,2
2023,220345,0,4,2
2024,230035,0,4,2
2025,234075,0,4,2
1987,242887,0,14,2
1988,241208,0,14,2
1989,240630,0,14,2
1990,240854,0,14,2
1991,234220,0,14,2
1992,234215,0,14,2
1993,233935,0,14,2
1994,233297,0,14,2
1995,230622,0,14,2
1996,217868,0,14,2
1997,217583,0,14,2
1998,217298,0,14,2
1999,215390,0,14,2
2000,213405,0,14,2
2001,220198,0,14,2
2002,226138,0,14,2
2003,233602,0,14,2
2004,237093,0,14,2
2005,239782,0,14,2
2006,246076,0,14,2
2007,248350,0,14,2
2008,253678,0,14,2
2009,256973,0,14,2
2010,256645,0,14,2
2011,254991,0,14,2
2012,250800,0,14,2
2013,247404,0,14,2
2014,242780,0,14,2
2015,240230,0,14,2
2016,242000,0,14,2
2017,243998,0,14,2
2018,248220,0,14,2
2019,253040,0,14,2
2020,260196,0,14,2
2021,258633,0,14,2
2022,255514,0,14,2
2023,262339,0,14,2
2024,274406,0,14,2
2025,280685,0,14,2
